id_fibra,banda_hz,banda_min_hz,banda_max_hz,risposta_dbfs,rumore_dbfs,snr_db,banda_coperta,risposta_std_db,std_sospetta,registrazione_sospetta,n_registrazioni_sweep,n_registrazioni_escluse_clip,confidenza_allineamento_min,confidenza_allineamento_media,confidenza_allineamento_max,significativita_min_fibra,significativita_media_fibra,n_allineamenti_incerti_fibra,std_offset_ms_fibra,copertura_pct_fibra,snr_medio_fibra,snr_minimo_fibra,banda_piu_debole_fibra
fibra5,1084-1442Hz,1083.9640376106447,1441.686848480853,-73.73707934509595,-82.79162790148438,9.054548556388426,True,1.1075737232186604,False,,15,0,0.009273563559950503,0.019511520248111845,0.03100017252819126,4.809482033972026,11.654846223130015,1,500.3356125648236,85.0,11.433593625387415,5.972199880409249,20-27Hz
fibra5,1442-1917Hz,1441.686848480853,1917.463031028364,-75.59971247133288,-83.13915613134898,7.539443660016104,True,0.5322571160695824,False,,15,0,0.009273563559950503,0.019511520248111845,0.03100017252819126,4.809482033972026,11.654846223130015,1,500.3356125648236,85.0,11.433593625387415,5.972199880409249,20-27Hz
fibra5,1917-2550Hz,1917.463031028364,2550.251796522036,-75.2055897553126,-83.28800698034598,8.082417225033382,True,0.5846023220248454,False,,15,0,0.009273563559950503,0.019511520248111845,0.03100017252819126,4.809482033972026,11.654846223130015,1,500.3356125648236,85.0,11.433593625387415,5.972199880409249,20-27Hz
fibra5,2550-3392Hz,2550.251796522036,3391.8694235141465,-74.23144402533133,-83.61365314904602,9.382209123714688,True,0.6143749501347677,False,,15,0,0.009273563559950503,0.019511520248111845,0.03100017252819126,4.809482033972026,11.654846223130015,1,500.3356125648236,85.0,11.433593625387415,5.972199880409249,20-27Hz
fibra5,3392-4511Hz,3391.8694235141465,4511.232264147444,-74.41455391664259,-83.83677891252962,9.422224995887035,True,0.47207563818735115,False,,15,0,0.009273563559950503,0.019511520248111845,0.03100017252819126,4.809482033972026,11.654846223130015,1,500.3356125648236,85.0,11.433593625387415,5.972199880409249,20-27Hz
fibra5,4511-6000Hz,4511.232264147444,6000.0,-88.4989737624067,-99.40468122681527,10.905707464408565,True,0.37041364666561644,False,,15,0,0.009273563559950503,0.019511520248111845,0.03100017252819126,4.809482033972026,11.654846223130015,1,500.3356125648236,85.0,11.433593625387415,5.972199880409249,20-27Hz
fibra5orizzontale,20-27Hz,20.0,26.600270829256047,-66.92414673087401,-76.71103181776408,9.786885086890067,True,5.814297435248521,True,campione_1785941210477.wav,7,0,0.003033658672588244,0.08239884665406838,0.14379530138876984,5.417669499454769,157.58231656324398,0,617.8120889734564,90.0,21.95753992910339,7.184953421216235,1442-1917Hz
fibra5orizzontale,27-35Hz,26.600270829256047,35.37872040948852,-63.347260877720956,nan,nan,False,5.355492006171369,True,campione_1785941270093.wav,7,0,0.003033658672588244,0.08239884665406838,0.14379530138876984,5.417669499454769,157.58231656324398,0,617.8120889734564,90.0,21.95753992910339,7.184953421216235,1442-1917Hz
fibra5orizzontale,35-47Hz,35.37872040948852,47.05417722424615,-62.81330606756874,-78.4550448109921,15.641738743423367,True,5.689338504843504,True,campione_1785941270093.wav,7,0,0.003033658672588244,0.08239884665406838,0.14379530138876984,5.417669499454769,157.58231656324398,0,617.8120889734564,90.0,21.95753992910339,7.184953421216235,1442-1917Hz
fibra5orizzontale,47-63Hz,47.05417722424615,62.58269289063796,-58.62370288986034,nan,nan,False,4.214749403078008,True,campione_1785941228596.wav,7,0,0.003033658672588244,0.08239884665406838,0.14379530138876984,5.417669499454769,157.58231656324398,0,617.8120889734564,90.0,21.95753992910339,7.184953421216235,1442-1917Hz
fibra5orizzontale,63-83Hz,62.58269289063796,83.23582900575636,-51.752458801104964,-79.30975818922883,27.557299388123866,True,6.9388976316821696,True,campione_1785941210477.wav,7,0,0.003033658672588244,0.08239884665406838,0.14379530138876984,5.417669499454769,157.58231656324398,0,617.8120889734564,90.0,21.95753992910339,7.184953421216235,1442-1917Hz
fibra5orizzontale,83-111Hz,83.23582900575636,110.70477971253825,-49.30529853498903,-79.14379583063902,29.838497295649994,True,10.406310179751113,True,campione_1785941210477.wav,7,0,0.003033658672588244,0.08239884665406838,0.14379530138876984,5.417669499454769,157.58231656324398,0,617.8120889734564,90.0,21.95753992910339,7.184953421216235,1442-1917Hz
fibra5orizzontale,111-147Hz,110.70477971253825,147.23885612233238,-40.487552952057946,-79.0817515860291,38.59419863397115,True,13.454482090596782,True,campione_1785941210477.wav,7,0,0.003033658672588244,0.08239884665406838,0.14379530138876984,5.417669499454769,157.58231656324398,0,617.8120889734564,90.0,21.95753992910339,7.184953421216235,1442-1917Hz
fibra5orizzontale,147-196Hz,147.23885612233238,195.82967247219528,-40.041615747007164,-79.32762121619822,39.28600546919106,True,14.490759294567507,True,campione_1785941270093.wav,7,0,0.003033658672588244,0.08239884665406838,0.14379530138876984,5.417669499454769,157.58231656324398,0,617.8120889734564,90.0,21.95753992910339,7.184953421216235,1442-1917Hz
fibra5orizzontale,196-260Hz,195.82967247219528,260.4561162082451,-49.114321192944885,-80.22464295494801,31.110321762003124,True,11.448111122683219,True,campione_1785941270093.wav,7,0,0.003033658672588244,0.08239884665406838,0.14379530138876984,5.417669499454769,157.58231656324398,0,617.8120889734564,90.0,21.95753992910339,7.184953421216235,1442-1917Hz
fibra5orizzontale,260-346Hz,260.4561162082451,346.41016151377556,-56.53978400007816,-79.99360699582327,23.453822995745114,True,8.786593162086705,True,campione_1785941210477.wav,7,0,0.003033658672588244,0.08239884665406838,0.14379530138876984,5.417669499454769,157.58231656324398,0,617.8120889734564,90.0,21.95753992910339,7.184953421216235,1442-1917Hz
fibra5orizzontale,346-461Hz,346.41016151377556,460.7302057136375,-52.152380935456925,-79.83687451872973,27.684493583272804,True,10.913058100535867,True,campione_1785941228596.wav,7,0,0.003033658672588244,0.08239884665406838,0.14379530138876984,5.417669499454769,157.58231656324398,0,617.8120889734564,90.0,21.95753992910339,7.184953421216235,1442-1917Hz
fibra5orizzontale,461-613Hz,460.7302057136375,612.777412560081,-44.43843319648643,-79.60723533507574,35.168802138589314,True,14.102781007587959,True,campione_1785941270093.wav,7,0,0.003033658672588244,0.08239884665406838,0.14379530138876984,5.417669499454769,157.58231656324398,0,617.8120889734564,90.0,21.95753992910339,7.184953421216235,1442-1917Hz
fibra5orizzontale,613-815Hz,612.777412560081,815.0022566074459,-52.240071924687584,-79.46801986833387,27.227947943646285,True,10.362654207319089,True,campione_1785941228596.wav,7,0,0.003033658672588244,0.08239884665406838,0.14379530138876984,5.417669499454769,157.58231656324398,0,617.8120889734564,90.0,21.95753992910339,7.184953421216235,1442-1917Hz
fibra5orizzontale,815-1084Hz,815.0022566074459,1083.9640376106447,-51.09414523232191,-79.31649419782097,28.222348965499066,True,10.61875846962761,True,campione_1785941228596.wav,7,0,0.003033658672588244,0.08239884665406838,0.14379530138876984,5.417669499454769,157.58231656324398,0,617.8120889734564,90.0,21.95753992910339,7.184953421216235,1442-1917Hz
fibra5orizzontale,1084-1442Hz,1083.9640376106447,1441.686848480853,-61.34275040780884,-79.4342468723502,18.091496464541358,True,5.554328570364397,True,campione_1785941228596.wav,7,0,0.003033658672588244,0.08239884665406838,0.14379530138876984,5.417669499454769,157.58231656324398,0,617.8120889734564,90.0,21.95753992910339,7.184953421216235,1442-1917Hz
fibra5orizzontale,1442-1917Hz,1441.686848480853,1917.463031028364,-72.67402796113636,-79.8589813823526,7.184953421216235,True,0.8846042626452163,False,,7,0,0.003033658672588244,0.08239884665406838,0.14379530138876984,5.417669499454769,157.58231656324398,0,617.8120889734564,90.0,21.95753992910339,7.184953421216235,1442-1917Hz
fibra5orizzontale,1917-2550Hz,1917.463031028364,2550.251796522036,-72.31733523316997,-80.27797225408878,7.96063702091881,True,0.9633197447441751,False,,7,0,0.003033658672588244,0.08239884665406838,0.14379530138876984,5.417669499454769,157.58231656324398,0,617.8120889734564,90.0,21.95753992910339,7.184953421216235,1442-1917Hz
fibra5orizzontale,2550-3392Hz,2550.251796522036,3391.8694235141465,-72.07144343206726,-81.0031225076964,8.931679075629148,True,0.6512570332058428,False,,7,0,0.003033658672588244,0.08239884665406838,0.14379530138876984,5.417669499454769,157.58231656324398,0,617.8120889734564,90.0,21.95753992910339,7.184953421216235,1442-1917Hz
fibra5orizzontale,3392-4511Hz,3391.8694235141465,4511.232264147444,-72.91184725479859,-81.5686561061434,8.656808851344806,True,0.5086372637730452,False,,7,0,0.003033658672588244,0.08239884665406838,0.14379530138876984,5.417669499454769,157.58231656324398,0,617.8120889734564,90.0,21.95753992910339,7.184953421216235,1442-1917Hz
fibra5orizzontale,4511-6000Hz,4511.232264147444,6000.0,-86.5683781976033,-97.40616008180879,10.837781884205498,True,0.3628786623181378,False,,7,0,0.003033658672588244,0.08239884665406838,0.14379530138876984,5.417669499454769,157.58231656324398,0,617.8120889734564,90.0,21.95753992910339,7.184953421216235,1442-1917Hz
